text,label
Energy firms will be banned from charging for gas and electricity if they use less than 12 months earlier.,1
"Scotland's council house sales rose by 26% after the decision to scrap tenants' right to buy, according to official figures.",1
Kevin Brown's hat-trick earned Warrington victory over Widnes in the Challenge Cup,1
Hope Akpan has been banned from playing for three games after being banned from playing for two games.,1
"the night tube will lead to a rise in sexual offences and rowdy behaviour on the Underground, according to a internal risk",0
"the ""Libyan Coast Guard"" attacked a dinghy, according to a migrant rescue organisation.",0
Accrington Stanley beat Preston North End in the first round of the EFL Cup to seal their place in the second round.,1
Borussia Dortmund midfielder Christian Pulisic scores a dramatic injury-time equaliser as Ingolstadt strugglers in the Bundesliga,1
BBC One will take the lead role in a new adaptation of Mapp And Lucia in the first episode.,1
"'Start spreading the news, I'm leaving today, I want to be a part of it, New York, New",0
"England's largest syphilis case was in London, it has been revealed.",1
"will be trialled as 30,000 people head to Cardiff for Saturday's Monster Jam event.",0
A chronology of key events: a chronology chronology of key events: a chronology of key events:,0
Wolves have been out for three weeks with Zyro and the Wolves have been out for three weeks.,1
Caen is set to sign Caen midfielder N'Golo Kante on a three-year deal,1
Julie Hesmondhalgh has been awarded the Victoria's Secret rape charity award for portraying a rape victim,1
special forces in the city of Moss for the first time since start of campaign to retake the city of Moss.,0
A 16-year-old boy spent two years living with a relative who was a convicted paedophile at the age,1
"Er ist der Milliardär, der will, wenn er seinen eigenen Erfolg hat, die er hat er",0
ended the third day at Canterbury in the danger of a batting defeat by Kent.,0
"Billy Davies, ex-Nottingham Forest manager, says he has ""unfinished business"" at the club and would love to return.",0
reporters covering Theresa May's visit to Cornwall have complained they were not allowed to film her.,0
"Kids has defended the charity's ""exceptional"" value. the charity's founder has defended the charity's """,0
"a bus carrying Egyptian pilgrims crashed in Saudi Arabia, state-run media says.",0
Democratic Sen. Kay Hagan is the first candidate to be elected to the North Carolina Senate.,1
"Mike Blair, assistant coach Mike Blair, believes it is vital the Pro12 club sign up more of their squad on new contracts.",0
"Jeremy Clarkson will return to the BBC in the future, says creative director Alan Yentob.",0
Glamorgan's 62-23 win over Glamorgan in the first leg of a game at the Cardiff Stadium,1
"HS2 High-speed rail project in London, London, will exhume 60,7mn of remains.",0
"Francois Fillon is set to tackle allegations of improper payments made to family members, according to French media.",1
"crime, according to a controversial school textbook available in India. Meat-eaters ""easily cheat, lie, forget",0
Die Umsatzrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrückrück,0
Berahino scored his second goal as West Brom boss Pulis said: 'I think he is a bit of,1
Walsall have agreed to sign former Cyprus striker Andreas Makris from Anorthosis Famagusta,1
Alviro Petersen made his second county Championship century of the summer to spearhead a solid day's batting by Lanca,0
Britons and immigrants could be impacted by changes in entitlements if they are unable to afford it.,1
A Swansea University campus has been evacuated after an investigation of chemical contamination was carried out.,1
Johnny McKinstry se tiendra in l'entsteste d'un remarkable voyage.,0
"Darüber hinaus erhalten die Autism Services in Northern Ireland £2m pro Jahr, die die Autism Services in Northern Ireland bekommen.",0
Belgian officials say a man who wounded two policemen with a machete was a 33-year-old Algerian with,1
of Fab Four. A Beatles sleeve featuring faces of music executives in place of Fab Four has been named the world,0
Fleetwood Town have signed striker Wes Burns for Fleetwood Town on a youth loan deal until 8 mai.,0
Labour has accused the BBC of'meddling' in the report's parliamentary debate on the BBC's programme.,1
Die remote Insel Reunion im Indiischen Ocean liegt zwischen Madagascar und Mauritius und ist zwischen Madagascar und Mauritius.,0
"Sir Terry Leahy, former Tesco chief executive Sir Terry Leahy, vice president of discount retailer B&M,",0
when a whale watching boat sank off the coast of western Canada hat die Britons.,0
"(Close): London's main share market closed lower on Thursday, dragged down by oil and mining companies.",0
"Ein Man hat  denied, dass er der Eigentümer eines Hundes war, der einen Hund hat angeat oder er",0
"Keane said: ""We are not going to be able to take over the role. ""We are not going to be able",1
Stokes will return to England's squad for the first time since he was hit for sixes in the World T20 final.,1
Teams could be relegated or expelled for serious incidents of racism after tough new powers were voted in.,1
A teenager has been sentenced to life in prison after being convicted of causing serious injuries.,1
Cameron has said it is urging ministers to campaign for either side in the referendum if a deal is reached with the EU.,1
BBC Wildlife Magazine has said it is no longer necessary to take action against Packham. It said it would not take action against Packham.,1
England beat Ireland 34-7 at rainy Donnybrook to reach a Women's Six Nations Grand Slam.,1
"Microsoft ist es geplant, Microsoft Microsoft zu launch einer ""education edition"" Minecraft Minecraft.",0
Iran's government has said it will be unable to perform a happy birthday to its toddler.,1
: : : : : : : : : :,0
"will need to earn at least £35,000 to qualify for settlement in the UK, says the Home Office.",0
"– Les goals from Demarai Gray, Islam Slimani (2), Ahmed Musa – ont pénétré Leicester",0
Hull beat Hull 2-1 on the day of their Premier League defeat at Old Trafford,1
"Ein Teil der M1 wurde zum Stillstand gebracht, als die Verkehrsbehörden einen Kanu aus der Außenstraße entfernt hatten.",0
"LA Clippers basketball team can be sold, despite objections of banned co-owner Donald Sterling.",0
: : : : : : : : : :,0
provider EE has demonstrated helium balloons and drones capable of providing 4G mobile coverage following damage to existing infrastructure.,0
Labour's tax proposals are based on the Scottish Labour party's tax plans and the Scottish Labour party's tax plans.,1
It's a global dance craze born out of US hip-hop culture that's swept the world over the last year,1
", and the BBC's Scotland 2015 programme is holding its final election debate featuring politicians answering your questions.",0
"A senior MLA in the House of Commons said he was told he would not challenge RHI because he ""has extensive interests",1
"China has been accused of blocking islands it built in contested waters, state media warned. China has said it is preparing to block islands from",1
a car whose driver fled the scene. A boy aged 11 was seriously injured when he was hit by an 11-year-,0
South Korea claims North is using 70% of wages for its weapons program and luxury goods for elite.,1
Craig Venter is a professional baseball player who plays in the National League for the Chicago Cubs.,1
"Russell Knox has every right to beam from ear to ear, as he did for the majority of his 15-minute media gathering,",1
oscar oscar oscar oscar oscar oscar oscar,1
a protected species has said it has taken 600 calls in one of its busiest ever years.,0
Hull FC have agreed a new contract with the club. Centurions have agreed a new contract with the club.,1
"'s deputy nuclear chief, the deputy nuclear chief, denied a report that the core of the Arak heavy-water reactor has been",0
"a fraudster used an ""ingenious"" escape plot to trick prison wardens into letting him go free, a",0
Christian authorities say they are unable to issue licenses to gay couples in Kentucky despite her legal options.,1
"Hassan Fereydoun Rouhani, 68, began his first term in the centre of the Islamic political spectrum",0
Cameron Steel and Tom Latham scored centuries as Durham beat Leicestershire to reach a 2-2 draw.,1
"Carntop, owned by Prince Charles's, lost the first leg of the game.",1
"Al-Wefaq's leader, al-Wefaq's leader, said it is seeking the crown prince to attend",1
– Swansea residents are to be given their vote on plans for more than 17 000 new homes across Swansea,0
Mao's Red Guards gathered at rallies in Tiananmen Square to chant slogans and wave their red books,0
has abandoned a legal challenge aimed to require women to remove their niqabs or face coverings during citizenship ceremonies.,0
", the Islamic State group's commander in the besieged Iraqi city of Falluja, is among 70 militants killed in",0
Eine Finanzgesellschaft hat angeangeangeange Pläne zur Schaffung von mehr als 700 Arbeitsplätze in Birmingham angeangefertigt.,0
"Zinedine Zidane was unable to take the lead in the first quarter, as he struggled to maintain his position.",1
"Judges ruled he was discriminated against because his parents were unmarried, and the judge ruled he was discriminated against",1
Hungarians ruled the region from the ninth to the ninth centuries and the Black Sea coast.,1
Livingston defender Craig Halkett header in the first half volley against his former club.,0
VW has said it is using a software to cheat emissions tests. It said the company was using a software to cheat emissions tests.,1
"Rafael Nadal ist der erste Tennisspieler, der Rafael Nadal, ist der erste Tennisspieler, der Tennis gewan zehn Titel in",0
Oldham Athletic have sacked striker Cristian Montano for his role in the club.,1
Republicans have traded blows in a heated debate in Colorado that featured several angry exchanges.,1
"Josh Taylor's strength is the most important element in the boxing, says Shane McGuigan.",1
"Sir John Major said: ""We are not going to be voting on the Brexit vote. ""We are not going to be voting on the Brexit",1
athletes who are devoted to success may also refer to athletes who are attempting to be a part of a team.,1
that she was forced to marry a Pakistani man at gunpoint has returned to India.,0
"Police have launched an investigation into a number of allegations of crime, according to BBC news.",1
whose wife is a Lebanese man charged with trying to kidnap their children.,0
A High Court judge ruled the Department for Regional Development failed to comply with public contract regulations.,1
"Google's net income rose 17% to $3.93bn in the three months to June from the quarter last year, boosted by",1
"Lord Coe's aides said the IAAF's failure to take the role was a ""disappointing",1
Council has been deferred plans to cut a school transport budget after opposition from residents and councillors.,0
"if you eat something, it will be 10% what happens to you and 90% what you react to.",1
are set to sign midfielder N'Golo Kante from Caen after passing a medical at the club.,0
Der gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest gest,0
Eubank Jr said: 'I'm so sorry for my loss to Nick Blackwell.,1
. Madonna's outfit at this year's Grammy awards was a bit of a media storm.,0
A car park operator is being investigated over claims photographic evidence has been altered to unfairly impose parking charges.,1
"in a paint-spraying booth were so badly burned that they could only be identified using their dental records, an inquest has",0
of a boxing promoter who died in Monaco in the late 1960s feel distressed and angry after discovering he was repatri,0
Hampshire will be lobbied for its plans to sell off more than 56 defence sites by 2040.,1
"Bristol's Great Hall is the world's largest replica of the moon, and the world's largest ever moon.",1
A senior priest has been sentenced to life in prison after being accused of assaulting eight boys in the Highlands.,1
"Eine Reisefirme spezialisiert auf Urlaub in Türkei und Nord-Cypern hat ceased trading over ""political instability",0
"Yassine Benzia, ex-francen international striker Yassine Benzia, hat angede",0
"Jesus was the most important person of all time, according to a survey by the Church of England.",1
MPs said they would not cut its funding if it voted to cut its funding.,1
PT Barnum is regarded as one of the most famous circus performers in the world and one of the most famous circus performers in the world,1
have agreed that the Ross Sea in Antarctica will become the world's largest marine protected area (MPA). Delegates from 24,0
Queen Elizabeth II was able to call a general election at a time of their choosing.,1
Walsall hat-trick mark Gillespie is a free transfer from Carlisle United.,0
"a tank during a major NATO military exercise in central Norway, police and military officials say.",0
"A 14-year-old girl suffered burns in a Harry Potter ride when another passenger's cigarette exploded, police say.",1
"BT is attempting to pull out of contracts due to financial problems, the company said on Tuesday.",1
a meningitis. A campaign is under way to help a baby girl from Bath who has to have all of her,0
Das Cabinet portugauga hat aaaaaaaaaaaaaaaaaaaaa,0
Bridgend County. A medal of war found in a field in Bridgend county has been returned to its rightful owners almost a,0
a train carriage fell to its side after a derailment near the Belgian capital Brussels. At least one person has been,0
", as Ferrari's Sebastian Vettel pipped his team-mate Nico Rosberg. Hamilton set the pace at the Italian Grand Prix",0
"Tim Sherwood, manager of Aston Villa, promised to rid the club of its ""losing mentality"" after suffering a",0
"Donald Trump has been accused of being racist and racist, calling the town ""the worst shape ever"" in the town.",1
Cambridge United have won two of their three games in the FA Cup in the last two games.,1
"Cancer victims are being treated in the workplace for asbestos exposure, the Campaigners say. ""We are urging people to take action to protect their",1
Detectives investigating the killing of a mother-of-nine and her nephew have not found any evidence to suggest they were intended victims.,1
"Eine Kreativ-Industrien Entwicklung in Carmarthen, die auch den neuen Sitz des S4C bildet, darf keine öffentliche",0
Bahraini activist Nabeel Rajab was sentenced to life in prison after being convicted of rape.,1
"Moussa Dembele hat gesagt, dass er froh sei, seine schulische Ausbildung mit Celtic fort",0
A 19-year-old man has appeared in court charged with making an explosive substance after an explosive device was found on the train in London.,1
"Loch Ness monster has been reported to be a threat to wildfires, according to conservation charity.",1
GlaxoSmithKline and some generics companies have been fined for being anti-competitive.,1
VW's former VW executive has been sentenced to six months in prison after failing to meet US emission requirements.,1
"Rangers Football Club has raised a share of its target investment from fans, following the deadline for its share offer.",1
the disaster at Shoreham Airshow. Red Cross manager who led on-site response to the disaster has been awarded a British Empire Medal,0
"Nasa has issued an image of a ""selfie"" from the Curiosity rover.",1
Salford threw out a hat-trick in the first quarter as a resounding 3-0 win over Castle,1
have identified a gene that can put people at greater risk of strokes and heart attacks.,0
Hartlepool United's striker Nelson has been returned to Sunderland for treatment after his knee ligaments were damaged.,1
European authorities have called for urgent action to prevent obesity in women aged between 18 and 25 in the first quarter of the year.,1
"Robert Snodgrass, 73, failed to turn up for his court trial, failed to appear on the court.",0
"BBC is the world's largest public broadcasting company, and the world's largest public broadcasting company, the BBC.",1
Andrew Shinnie has signed a three-year deal with the club for an undisclosed fee.,1
Britain's Lewis-Frussey is the first British sprinter to be named on standby for Great Britain's provisional,1
"Floyd Mayweather has been put on fire after his van was set on fire, police said.",1
Isle of Skye organisers said they were concerned about public toilets in the area.,1
Dumfries and Galloway have been investing more than £1bn to boost their economy.,1
murderer has been sent back to prison after admitting carrying out a brutal attack on Christmas Day.,0
Sunderland have re-signed Allardyce on a three-year deal.,1
Indian Supreme Court is expected to rule on whether Bollywood star Salman Khan's guilty plea will be ruled on Friday.,1
"Princess Charlene, the daughter of Princess Charlene, has given birth to twins, the palace announced.",1
"Peter Biles says he has been ""shocked"" by the news that his father had been evacuated to Dunkirk in",1
"England's junior doctors should suspend strike action after talks continue, says chief medical officer for England.",1
A white humpback whale is seen in the northern part of Australia's north.,1
"reopened after police carrying out a search warrant found suspected firearms and ""unstable"" firework.",0
"said independence is not a ""magic solution"" to Scotland's problems, as she was questioned over the record of her government",0
A kennel used by police and local councils to house stray and seized dogs faces two reviews into its treatment.,1
City ended their record run of 10 consecutive Champions League wins. Manchester City finished second behind the German champions in the group D.,0
the Star Wars scene. A Sydney police officer and huge Star Wars fan has become a local hit after creating a Darth Vader,0
A £16m grant to replace a hospital in Somerset is to be paid by the Government.,1
Gunmen have wounded 14-year-old rights activist who has campaigned for girls' education in the Swat Valley in north-west,0
A woman is planning to walk down the aisle on her wedding day despite being bedridden for almost half her life.,1
"Der russische Premierminister Dmitry Medvedev hat gesagt, die Spannungen zwischen Russland und dem Westen haben dazu geführt",0
"Die trockene und dunkle, rote Erde könnte kau kaum in einer martianischen Landschaft verwechselt werden.",0
have designed a new prototype battery that mimics the structure of the human intestines.,0
Gary Barlow überraschte die Einkaufsmen in Bristol mit einem impromptu Konzert - das begann mit ihm in einer Mask,0
Derby County beat Ipswich to reach fourth in the Championship after beating Derby County to reach sixth.,1
"winger Raheem Sterling should have gone to ground for a penalty during Saturday's 2-2 draw with Tottenham, says",0
Six prominent writers boycott the major literary event over plans to award satirical magazine Charlie Hebdo freedom of speech award.,0
Mexico officials say they have arrested six key people who helped fugitive drug cartel leader Joaquin Guzman escape from jail,1
"Ryan Watkins, lock at the Maesteg Harlequins, ist der 12th Welsh rugby player to be banned from playing",0
"government has one big issue for the new government - the trade negotiations between the European Union and the United States, known as TTIP",0
Oliver is the first of three players to sign for Crewe Alexandra in the summer of 2019.,1
"A teacher who told children to not exist in school is apologised for her ""insensitive and off-the-cuff re",1
"Hundreds of people were killed in a fire in Portadown, County Armagh, on Sunday.",1
"They run and jump, and jump, and jump, and jump, and jump, and jump, and jump.",1
Alfreton have signed striker Jason Mooney on a three-year deal.,1
"is the ""single biggest problem"" facing animal health and welfare in a generation. Bovine TB is the ""s",0
"Advancing technology and manufacturing techniques are among the ingredients of our changing consumer tastes. In this changing consumer tastes, advances technology and manufacturing techniques",0
Lincoln held on to shock League One strugglers Oldham and reach the third round of the FA Cup for the first time since 2010.,0
Andy Murray qualifies for the semi-finals and keeps on track to retain the world number one ranking. Andy Murray qualifies,0
Kilmarnock boss Lee Clark has been linked with the club's recent move to Scotland.,1
Das Internet hat überall in der Welt und in unterschiedlichen Industrien den Kosten des Geschäftes gesenkt.,0
"a bin lorry crash, bus and two cars. Five people have been injured.",0
"Sir Bradley Wiggins and Mark Cavendish have been confirmed among 126 riders for the 2016 Tour of Britain, which begins in Glasgow",0
Paul Lawrie is preparing to take the first step towards a better golfing career.,1
": Two people have died in a gunshot wound during a protest against a government president, witnesses say.",0
"a fire in Portadown, County Armagh, following a blaze.",0
"Duran Duran have been accused of running their fan club over unpaid revenues, according to court papers.",1
Shopkeepers in the Isle of Wight have asked councillors to consider compensation for loss of business.,1
"Ein Zoologischer Zoo in Ceredigion sucht nach Wohnhäusern für 24 zoos in Ceredigion,",0
Work to build a footbridge on West Sussex is to begin later this summer in the autumn.,1
"Despite a rise in the number of births, the number of women with post natal depression rose by 13% in the year after",1
India is introducing legislation to ban maps or satellite images if they are approved by government.,1
"Hartlepool United have been granted permission to speak to Barrow manager Paul Cox about their vacant managerial position, reports BBC Radio Cumbria",0
the glacier in the Siachen glacier in the Kashmir-administered Kashmir six days ago was hit by an,0
"Troy Polamalu, l'un des hélicoptères de l'histoire, quittiert die NFL",0
Ein Wada-Rada-Rada-Rada-Rada über Antidoping,0
"Niagara Falls has been under investigation for black smelly wastewater, according to a spokesman for the city.",1
"Plaid Cymru hat promised mehr Geld für die Welsh Public Services, zusätzliche 1000 medizinische Jobs und eine Abschaffung von Steuern für",0
"Red Bull has dismissed reports it is interested in acquiring West Ham, while the east London club's owners have said they are not looking for",0
"Eine zweite École, die letzten Monat unter besonderen Maßnahmen von den inspectors gestellt wurde, könnte unter Umständen beendet werden",0
Tigers signed new England loose-head prop Ellis Genge from newly promoted Bristol.,0
Patrick Reed's victory was the first of a series of tournaments in the US Ryder Cup season.,1
and early 20s has been arrested by police investigating a serious sexual assault on a pensioner in the Republic of Ireland.,0
Parents are taking legal action against a council following a decision to reduce free school transport in a rural area.,0
"A railway station is being built in Reading, Reading, near the Madjeski Stadium. It could be built near the stadium.",1
"MPs should be allowed to comment on the remarks made by peers in the House, the attorney general has said.",1
"Ein Fahrzeugfahrer wurde von der Polizei auf der Autobahn gestobt, nachdem er 132mph gefahren ist.",0
England's Billy Vunipola is set to return to action against Saracens in the Six Nations on Sunday,1
Indian Wells tycoon Raymond Moore quit after his remarks about women's tennis,1
Gloucester City boss Nigel Hughes has said there is a need for fans to return to the club.,1
fans spent the night undetected Friday night in a toilet in Old Trafford attempting to see Saturday's premier league match,0
"Cost-cutting measures helped publisher Johnston Press reach a rise in adjusted pre-tax profit last year, despite falling sales.",1
"Chris Rock's wife is separating from him, and the couple is separating from him",1
"A new treatment for prostate cancer has been approved by the US Department of Health for treatment in the US, the researchers say.",1
MPs have voted to change the Football Association's rules to ensure it isn't outdated.,1
La France a été informée de l'intention d'un plan terrorist attack à l'encontre,0
Ein Man in Ceredigion hat pleaded guilty to drunk-driving and causing a crash which killed a,0
"Elderly and disabled people are often turned away from their local councils, according to figures.",1
Paul Cox is the current manager of the National League club Barrow. Cox is the current manager of the National League club.,1
Ferguslie Park in Paisley is the most important of all the Scottish cities in the world.,1
"Die Alliierten der Kanzlerin Angela Merkel haben sie ersucht, ihren Kurs in Sachen Flüchtlinge zu ändern",0
"Saudi Arabia has said it is a matter of ""great concern"" that 9/11 relatives in the US may be able to sue the kingdom",1
"Gary Carswell, TT-Fahrer, dies after crashing in a practice race on the Isle of Man.",0
"aircraft cabins for large electronic devices was prompted by intelligence suggesting a terror threat to US-bound flights, say US media.",0
the religiously motivated murder of a shopkeeper in Glasgow. A man has been sentenced to life in prison.,0
Business leaders in the world are increasingly focused on their aims and challenges for next 12 months.,1
the first World War one soldier has been commemorated with the unveiling of two permanent memorials in the East Sussex towns where he,0
"Belgian authorities have said the driver of a coach was ""sleeping"" and was ""sleeping"" at the time",1
A man has been beaten by a gang of armed metal bars and bats in Coleraine.,1
International Paralympic Committee (IPC) has said it is investigating why Algeria's team failed to arrive in Rio for matches against the,1
East Lothian. Two men were taken to hospital after a substance was sprayed in their faces.,0
"Jamie Heaslip, Irland's number eight, is back from injury and face Wales in the only change for the Six Nations game",0
"Humberside Police has asked pupils to take part in the holiday holidays in the town, where police have been serving for years.",1
Berahino was banned from driving for 12 months following a drink-driving trial,1
opened at Glasgow School of Art in the summer of 2010 and is being officially opened across the road from Charles Rennie Mackintosh,0
"a gang of baseball bats and a hatchet armed with baseball bats, two men have been assaulted",0
"O'Sullivan has not been ranked in the world in the Snooker Championship, but he will be aiming to retain his title",1
Acer and Lenovo have both unveiled smartphones with much larger battery sizes than normal batteries. They have also announced that they will launch a new,1
"Ein unkopfloses und unlimbloses Leichen, der gefunden in Sees in eaux off Danemark, wurde in",0
Powys Films Wales will be shot on Friday. It will be screened in the Powys Film Festival next year.,1
YouTube hat enlisted Prof Stephen Hawking in the search for budding young scientists in the search for young scientists.,0
Dave Chappelle is accused of causing death by throwing the banana peel at the comedian during a New Mexico show,1
"Ecuador's presidential election is set for a second round on April 2, the commission announced.",1
Der Gemeinderat hat die Planung eines neuen Engineering- und Digitaltechnikparks für die Universität Chichester vorgelegt.,0
evokes images of all things soft and gentle; the kiss of a kitten or the soft touch of a lambswool,0
"Carl Froch hat gesagt, dass er es erwägen würde, die Rings in kommenden Frühjahr für einen",0
Polizei are finally to get access to interviews a former loyalist prisoner gave to an American university project.,0
"a teenager who was murdered, cut up and buried by her boyfriend says she is afraid after discovering he has been out of prison",0
'Man on 11-day booze binge caught with deadly weapons at airport' - and the weekly paper review will start,0
BBC Radio 4's BBC Radio 4's BBC Radio 4's BBC Radio 4's BBC Radio 4's BBC Radio 4.,1
Farmers are being warned to avoid water courses that could cause flooding and floods in towns and cities.,1
"Channel 4's ratings have been downgraded to less than five percent, according to a spokesman for Benefits Street.",1
"During the Middle East, it is regarded as one of the most important and most important regions in the Middle East.",1
"Der Autor und Autor des TV drama Broadchurch hat gesagt, dass er gefühlstärkste Gefühle in Bezug auf",0
Funding for Lending (FLS) opened for business in the first quarter of 2012. It was first introduced in the first quarter of 2012.,1
Eine Topberaterin zum ehemaligen President Barack Obama hat die Berichte labelled „absolutely false“ und „absolutely false,0
England's record-breaking win over New Zealand put All Blacks in front. Steve Hansen praising Stuart Lancaster's side,0
Sean O'Brien is set to resume training in the Six Nations match against Scotland on Saturday.,1
Bournemouth have re-signed Defoe on a free transfer from the club.,1
", from hearing aids that use GPS data to work out where the wearer is located and adjust volume accordingly, to Toyota robots that",0
side Danny Tickle is in a stable condition after an assault outside a nightclub.,0
"Office workers in East London could be hanging out among trees, according to local councillors.",1
6-4 7-5 in the second round of the ABN Amro World Tennis Tournament in Rotterdam.,0
Jeremy Corbyn has pledged to make a formal apology for the Iraq war if he becomes the next leader in the Labour,1
Gateshead striker Danny Johnson has signed a two-year deal with the National League club.,1
Sri Lanka has been sentenced to death in the case of a murder of a rival politician.,1
Cambridge's win over Morecambe led to a 2-1 victory at home to Morecambe.,1
"spirits have opened 50 new distilleries in the UK last year, according to a study.",0
"trying to stop extremist right-wing extremist from murdering MP Jo Cox, the man who tried to stop him from killing",0
A man has been arrested on suspicion of murder after a woman was found dead at a house in Worcestershire.,0
"Quarante personnes ont été arrêtées dans la région de Paris et au sud de l'Europe, officials say,",0
Three youths have been arrested over the stabbing of four teenage teens in Clydebank.,0
"Canada is preparing to take over the EU's trade deal with Canada on Wednesday, the EU's trade minister said.",1
"Neymar, the world's most valuable player, is valued at more than £116m, according to a new study.",1
"Mike Ashley, Sports Direct's owner, hat gewonnen die letzte Runde einer legalen Auseinandersetzung mit Rangers in Sachen eines",0
"primary school is to close, despite a parents' campaign to keep it open.",0
"Key countries in the World Bank (IMF) pledged to pursue ""growth-friendly"" policies to kickstart the slowing world economy.",0
Facebook has been ordered to stop collecting and storing data from German users of its messaging app WhatsApp.,1
"Indian artist Nek Chand, who created a famous garden of sculptures in the northern city of Chandigarh, died in hospital",1
Northern Ireland Health Service is to receive £7m to deal with pressures in the service.,1
"Species in the wild have been declining, according to a new survey by the National Park Service.",1
"Hundreds of people have voted in the general election in the first four months of this year, and the majority of voters have been elected to",1
A baby tortoise has been stolen from a pet shop in Lancashire.,1
"Aston Villa scored a hat-trick in the second half, as Newcastle United beat Aston Villa.",1
say they have broken up an massive network of drug-smuggling networks run by a Mexican cartel in Arizona.,0
"have only 100 Royal Bengal tigers living in the Sunderbans forest, far less than previously thought, new figures show.",0
"Jeremy Corbyn in his leadership contest. A right-wing party has accused Labour of a ""witch hunt"" against people",0
Bolarinwa and Chambers scored on the pitch as Accrington beat Accrington,1
European Commission President Jean Claude Juncker denied allegations he encouraged tax avoidance when he was Luxembourg's prime minister,1
"Christian Horner, manager of Red Bull team, says he is ""amazed"" Silverstone has been linked with a deal",0
India's largest e-commerce company Flipkart has raised $1bn (£590m; 60bn rupees,1
South Africa comfortably held off Scotland in Newcastle to take over at the top of World Cup Pool B.,0
Police have urged people to call on the family of a black man who died in a car crash,1
is a sparsely populated area of mostly desert located on the northwest coast of Africa.,0
Wales women threw their hat-tricks to Kazakhstan 4-0 as Kazakhstan thrash Kazakhstan 4-0.,1
Arsene Wenger says he is shocked the club has been linked with a summer move to sign Sweden striker Zlat,1
Afghanistan and Pakistan have established a hotline between their respective military commanders to reduce frequent cross-border tensions.,1
Florida officials are hunting for an 8-foot-long cobra snake escaped from an Orlando home.,1
"U.N. Human Rights Office said it is concerned that ""widespread and systematic use of excessive force"" is being used against protest",1
"Vitamin B3 könnte die neue Methode in der Bekämpfung von Superbugs, wie MRSA, sein, haben die Forschungs",0
Dembele said: 'I'm happy to continue my football education with the Celtic team.,1
Ein Update zu Siri's Aussprache von Barbra Streisand's name wird sich in einigen Apple Produkte in Kürze,0
Carlisle united have signed free-agent winger Louis Pedro on a short-term contract that will expire on 21 May,0
vacancies rose to record levels after NHS vacancies rose to record levels in the last two weeks.,1
deputy Labour leader Tom Watson sent in April 2014 to the director public prosecutions Alison Saunders urging her to look at the Lord,0
"Swansea University's singleton Park campus will undergo a £2,75m makeover.",0
Nasa released the pictures on Tuesday. They were released by NASA in the US on Tuesday.,1
Chris Froome was ramming into a car during a training session in May,1
Swansea's DVLA offices will be redeployed rather than face redundancy after changes in the way motorists,1
New health advice recommends short spells in the sun - without suncream and in the middle of the day.,0
New York Fire Department officers and firefighters rescued two window cleaners from a collapsed cradle in the city of New York on,1
A British woman has been accused of murdering her husband in the Indian murder of her husband in 2013.,1
Airbus said it would not pull out of UK manufacturing if it votes to leave the EU.,1
Stuart Manley missed the cut at the Open after hitting an 11 over par 81 in the second round at Royal Birkdale.,0
A man died in a car crash after being struck by a van while crossing a road.,1
A group of students are occupying part of a building in the centre of a protest against its divestment of fossil fuel,1
Ein appel a été lancé pour mobiliser l’argent destinée à renover l’une des plus grosses,0
Aldershot Town in Non-league will play Rochdale in the second round of the FA Cup after Mark Molesley scored a,0
"rape and kidnapping a schoolgirl in Ndjamena, the capital of Ndjamena in",0
A woman jailed for smuggling drugs has arrived in Glasgow after being released from jail.,1
Llandough's wards were closed after an outbreak of flu in the Vale of Glamorgan.,1
Inverness West Link road was built in the 18th Century. It was built in the 18th Century.,1
Protesters have faced off with police in a demonstration over the death of a man after a traffic stop.,0
"Manchester City's Raheem Sterling should have gone to ground for a penalty, says Toure.",1
Craig MacGillivray is the first signing for Shrewsbury from the club.,1
"for Brexit insists any arrangements to leave the EU would be a ""United Kingdom agreement"".",0
Jan Vertonghen ist wegen einer ankle ligamentverletzung in england gegen Tottenham erwartet for six weeks.,0
Une commission composée de trois membres est chargée de mener l'enquête sur De La Salle College in west Belfast.,0
"Two water rescue organisations in Northern Ireland have received £70,000 in funding between them. They have received £40,000 in funding between them.",1
"Glamorgan, Glamorgan, Glamorgan, Glamorgan, Glamorgan, Glamorgan, Glamorgan, Gla",0
Coroner says he will reflect carefully on whether a soldier who fired a rubber bullet that killed a boy is too ill,0
"Alexis Tsipras, former finance minister of Greece, defends his former finance minister in a row over an ""e",0
"Labour's Jeremy Corbyn has said there is a ""serious"" Brexit deal in place, and said it is",1
Ein North Carolina Senate candidate backed by the Republican Party establishment has won the party's nomination to face Democratic Senator Kay Hagan in the November,0
's been busy week in the world of entertainment. It's been busy week in the world of entertainment. New York Fashion,0
"Der juge, der die angeführte Untersuchung in l'incident a ernannt wurde, hat",0
CCTV cameras have been removed from the service after an undercover report found they were receiving bonuses for issuing fines.,1
The Bush Twist filmed the video of their track Friday Night around Ghana. It was released by The Bush Twist in the UK,1
"Boeing has shown off the ""space bins"" that can hold 50% more luggage than existing designs.",1
"UK prices for generic cancer drugs have jumped sharply in the past five years, according to research.",1
Sheffield is the world's largest steel factory and the first in the world to be commissioned.,1
